id,date,store_nbr,item_nbr,perishable,unit_sales,,
849536,1,1,108698,1,2,,
850533,1,2,103665,0,4,,
850534,1,2,105574,0,3,,
850535,1,2,105575,0,10,,
850536,1,2,105577,0,5,,
850537,1,2,105737,0,3,,
850538,1,2,106716,0,13,,
850539,1,2,108696,1,7,,
850540,1,2,108698,1,2,,
851556,1,3,103665,0,1,,
851557,1,3,105574,0,7,,
851558,1,3,105575,0,9,,
851559,1,3,105577,0,2,,
851560,1,3,105737,0,3,,
851561,1,3,105857,0,29,,
851562,1,3,106716,0,5,,
851563,1,3,108079,0,1,,
851564,1,3,108696,1,5,,
852726,1,4,103665,0,1,,
852727,1,4,105574,0,8,,
852728,1,4,105575,0,18,,
852729,1,4,105737,0,6,,
852730,1,4,105857,0,4,,
852731,1,4,106716,0,2,,
852732,1,4,108698,1,7,,
853726,1,5,103520,0,1,,
853727,1,5,103665,0,5,,
853728,1,5,105574,0,9,,
853729,1,5,105575,0,16,,
853730,1,5,105577,0,10,,
853731,1,5,105693,0,7,,
853732,1,5,105737,0,11,,
853733,1,5,105857,0,6,,
853734,1,5,106716,0,6,,
853735,1,5,108079,0,1,,
853736,1,5,108696,1,2,,
854754,1,6,103520,0,2,,
854755,1,6,103665,0,2,,
854756,1,6,105575,0,24,,
854757,1,6,105577,0,3,,
854758,1,6,105693,0,3,,
854759,1,6,105737,0,2,,
854760,1,6,105857,0,4,,
854761,1,6,106716,0,13,,
854762,1,6,108696,1,6,,
855867,1,7,103520,0,1,,
855868,1,7,103665,0,9,,
855869,1,7,105574,0,18,,
855870,1,7,105575,0,12,,
855871,1,7,105577,0,4,,
855872,1,7,105693,0,1,,
855873,1,7,105737,0,4,,
855874,1,7,105857,0,11,,
855875,1,7,106716,0,2,,
855876,1,7,108079,0,1,,
855877,1,7,108698,1,2,,
856906,1,8,103520,0,2,,
856907,1,8,103665,0,1,,
856908,1,8,105574,0,12,,
856909,1,8,105575,0,5,,
856910,1,8,105577,0,3,,
856911,1,8,105737,0,22,,
856912,1,8,105857,0,11,,
856913,1,8,106716,0,1,,
856914,1,8,108079,0,1,,
856915,1,8,108696,1,2,,
856916,1,8,108698,1,1,,
858048,1,9,103501,0,5,,
858049,1,9,103665,0,3,,
858050,1,9,105576,0,6,,
858051,1,9,105857,0,2,,
858052,1,9,106716,0,21,,
858053,1,9,108079,0,1,,
858054,1,9,108696,1,4,,
858055,1,9,108698,1,1,,
858996,1,10,103501,0,8,,
858997,1,10,105576,0,11,,
858998,1,10,106716,0,9,,
858999,1,10,108079,0,6,,
859000,1,10,108696,1,1,,
859596,1,11,103501,0,3,,
859597,1,11,105576,0,5,,
859598,1,11,106716,0,23,,
859599,1,11,108079,0,2,,
859600,1,11,108696,1,2,,
859601,1,11,108698,1,3,,
860439,1,12,103501,0,3,,
860440,1,12,103520,0,1,,
860441,1,12,105576,0,8,,
860442,1,12,105857,0,3,,
860443,1,12,106716,0,6,,
860444,1,12,108079,0,1,,
861093,1,13,103501,0,6,,
861094,1,13,103520,0,2,,
861095,1,13,105576,0,6,,
861096,1,13,106716,0,6,,
861097,1,13,108696,1,4,,
861708,1,14,103501,0,12,,
861709,1,14,105576,0,7,,
861710,1,14,105857,0,5,,
861711,1,14,106716,0,20,,
861712,1,14,108696,1,2,,
862331,1,14,1083518,0,1,,
862357,1,15,103501,0,2,,
862358,1,15,103520,0,1,,
862359,1,15,105576,0,3,,
862360,1,15,106716,0,5,,
862361,1,15,108079,0,2,,
862362,1,15,108696,1,3,,
863021,1,16,103501,0,7,,
863022,1,16,105576,0,4,,
863023,1,16,105693,0,1,,
863024,1,16,105857,0,1,,
863025,1,16,106716,0,3,,
863026,1,16,108079,0,1,,
863027,1,16,108696,1,1,,
863707,1,17,103501,0,6,,
863708,1,17,103520,0,2,,
863709,1,17,105576,0,10,,
863710,1,17,105857,0,4,,
863711,1,17,108079,0,1,,
863712,1,17,108696,1,1,,
864413,1,18,103501,0,7,,
864414,1,18,103665,0,1,,
864415,1,18,105576,0,15,,
864416,1,18,105857,0,3,,
864417,1,18,106716,0,9,,
864418,1,18,108696,1,2,,
864419,1,18,108698,1,2,,
865117,1,18,1083518,0,2,,
865153,1,19,103501,0,3,,
865154,1,19,105576,0,12,,
865155,1,19,105857,0,8,,
865156,1,19,106716,0,4,,
865157,1,19,108079,0,2,,
865158,1,19,108696,1,2,,
865159,1,19,108698,1,1,,
865723,1,19,1083518,0,1,,
865752,1,23,103520,0,4,,
865753,1,23,103665,0,1,,
865754,1,23,105574,0,6,,
865755,1,23,105575,0,9,,
865756,1,23,105737,0,5,,
865757,1,23,105857,0,1,,
865758,1,23,108698,1,3,,
866629,1,24,103520,0,5,,
866630,1,24,103665,0,3,,
866631,1,24,105574,0,3,,
866632,1,24,105575,0,2,,
866633,1,24,105577,0,1,,
866634,1,24,105693,0,4,,
866635,1,24,105737,0,8,,
866636,1,24,105857,0,1,,
866637,1,24,106716,0,8,,
866638,1,24,108696,1,1,,
866639,1,24,108698,1,2,,
867711,1,25,105574,0,6,,
867712,1,25,105575,0,2,,
867713,1,25,105693,0,3,,
867714,1,25,105737,0,10,,
867715,1,25,105857,0,3,,
868525,1,26,105574,0,7,,
868526,1,26,105575,0,5,,
868527,1,26,105577,0,1,,
868528,1,26,105693,0,2,,
868529,1,26,105737,0,5,,
868530,1,26,106716,0,3,,
868531,1,26,108079,0,3,,
869197,1,27,103665,0,3,,
869198,1,27,105574,0,5,,
869199,1,27,105575,0,1,,
869200,1,27,105577,0,1,,
869201,1,27,105693,0,8,,
869202,1,27,105737,0,4,,
869203,1,27,105857,0,3,,
869204,1,27,106716,0,3,,
870101,1,28,103501,0,6,,
870102,1,28,103520,0,2,,
870103,1,28,103665,0,1,,
870104,1,28,105576,0,11,,
870105,1,28,105693,0,9,,
870106,1,28,106716,0,2,,
870786,1,28,1083518,0,1,,
870809,1,30,103501,0,2,,
870810,1,30,103520,0,3,,
870811,1,30,105576,0,2,,
870812,1,30,105693,0,2,,
870813,1,30,105857,0,4,,
870814,1,30,106716,0,2,,
870815,1,30,108696,1,3,,
871355,1,31,103501,0,2,,
871356,1,31,105576,0,7,,
871357,1,31,105693,0,1,,
871358,1,31,105857,0,2,,
871359,1,31,106716,0,8,,
871360,1,31,108698,1,1,,
872081,1,32,103501,0,1,,
872082,1,32,105576,0,5,,
872083,1,32,105857,0,2,,
872505,1,33,103501,0,6,,
872506,1,33,105576,0,14,,
872507,1,33,105693,0,2,,
872508,1,33,105857,0,1,,
872509,1,33,106716,0,6,,
873203,1,34,103520,0,2,,
873204,1,34,103665,0,1,,
873205,1,34,105576,0,8,,
873206,1,34,105693,0,3,,
873207,1,34,105857,0,2,,
873208,1,34,106716,0,1,,
873209,1,34,108696,1,4,,
873938,1,34,1083518,0,1,,
873975,1,35,103501,0,2,,
873976,1,35,105857,0,1,,
873977,1,35,106716,0,2,,
873978,1,35,108079,0,2,,
874418,1,35,1083518,0,1,,
874445,1,37,103665,0,6,,
874446,1,37,105574,0,6,,
874447,1,37,105575,0,13,,
874448,1,37,105577,0,8,,
874449,1,37,105693,0,1,,
874450,1,37,105737,0,6,,
874451,1,37,105857,0,7,,
874452,1,37,106716,0,1,,
874453,1,37,108698,1,2,,
875469,1,38,103665,0,7,,
875470,1,38,105574,0,6,,
875471,1,38,105575,0,12,,
875472,1,38,105577,0,11,,
875473,1,38,105737,0,5,,
875474,1,38,105857,0,11,,
875475,1,38,108079,0,2,,
876434,1,39,103501,0,4,,
876435,1,39,103520,0,1,,
876436,1,39,103665,0,1,,
876437,1,39,105576,0,3,,
876438,1,39,105693,0,1,,
876439,1,39,105857,0,7,,
876440,1,39,106716,0,6,,
876441,1,39,108079,0,1,,
876442,1,39,108698,1,3,,
877242,1,40,103501,0,9,,
877243,1,40,103520,0,2,,
877244,1,40,105576,0,9,,
877245,1,40,105693,0,2,,
877246,1,40,105857,0,3,,
877247,1,40,106716,0,1,,
877248,1,40,108079,0,2,,
877249,1,40,108696,1,1,,
877863,1,41,105574,0,1,,
877864,1,41,105575,0,1,,
877865,1,41,105577,0,15,,
877866,1,41,105693,0,1,,
877867,1,41,106716,0,1,,
878683,1,43,103501,0,4,,
878684,1,43,103520,0,1,,
878685,1,43,105693,0,4,,
878686,1,43,105857,0,3,,
878687,1,43,108696,1,1,,
879280,1,44,103520,0,4,,
879281,1,44,103665,0,9,,
879282,1,44,105574,0,27,,
879283,1,44,105575,0,20,,
879284,1,44,105577,0,1,,
879285,1,44,105693,0,5,,
879286,1,44,105737,0,7,,
879287,1,44,105857,0,20,,
879288,1,44,106716,0,6,,
879289,1,44,108079,0,1,,
879290,1,44,108696,1,5,,
879291,1,44,108698,1,7,,
880521,1,45,103520,0,8,,
880522,1,45,103665,0,4,,
880523,1,45,105574,0,26,,
880524,1,45,105575,0,27,,
880525,1,45,105577,0,2,,
880526,1,45,105737,0,13,,
880527,1,45,105857,0,15,,
880528,1,45,108696,1,5,,
880529,1,45,108698,1,6,,
881731,1,46,103520,0,1,,
881732,1,46,103665,0,3,,
881733,1,46,105574,0,7,,
881734,1,46,105575,0,25,,
881735,1,46,105577,0,5,,
881736,1,46,105737,0,2,,
881737,1,46,105857,0,4,,
881738,1,46,106716,0,13,,
881739,1,46,108079,0,1,,
881740,1,46,108696,1,25,,
881741,1,46,108698,1,8,,
882889,1,47,103520,0,6,,
882890,1,47,105574,0,20,,
882891,1,47,105575,0,38,,
882892,1,47,105577,0,6,,
882893,1,47,105693,0,1,,
882894,1,47,105737,0,7,,
882895,1,47,105857,0,14,,
882896,1,47,106716,0,7,,
882897,1,47,108079,0,3,,
882898,1,47,108696,1,10,,
882899,1,47,108698,1,4,,
884088,1,48,103520,0,3,,
884089,1,48,103665,0,5,,
884090,1,48,105574,0,11,,
884091,1,48,105575,0,27,,
884092,1,48,105577,0,14,,
884093,1,48,105693,0,1,,
884094,1,48,105737,0,2,,
884095,1,48,105857,0,6,,
884096,1,48,106716,0,12,,
884097,1,48,108696,1,9,,
884098,1,48,108698,1,2,,
885174,1,49,103520,0,1,,
885175,1,49,103665,0,1,,
885176,1,49,105574,0,11,,
885177,1,49,105575,0,11,,
885178,1,49,105577,0,3,,
885179,1,49,105737,0,3,,
885180,1,49,105857,0,5,,
885181,1,49,106716,0,1,,
885182,1,49,108079,0,1,,
885183,1,49,108696,1,3,,
885184,1,49,108698,1,7,,
886265,1,50,103520,0,3,,
886266,1,50,103665,0,1,,
886267,1,50,105574,0,13,,
886268,1,50,105575,0,12,,
886269,1,50,105577,0,9,,
886270,1,50,105693,0,1,,
886271,1,50,105737,0,6,,
886272,1,50,105857,0,1,,
886273,1,50,106716,0,4,,
886274,1,50,108696,1,3,,
886275,1,50,108698,1,4,,
887347,1,51,103520,0,5,,
887348,1,51,103665,0,4,,
887349,1,51,105574,0,20,,
887350,1,51,105575,0,3,,
887351,1,51,105577,0,3,,
887352,1,51,105693,0,2,,
887353,1,51,105737,0,24,,
887354,1,51,105857,0,6,,
887355,1,51,106716,0,12,,
887356,1,51,108696,1,5,,
887357,1,51,108698,1,6,,
888453,1,54,103501,0,5,,
888454,1,54,105576,0,9,,
888455,1,54,105693,0,5,,
888456,1,54,105857,0,1,,
888457,1,54,106716,0,5,,
888973,1,1,103520,0,2,,
888974,1,1,103665,0,3,,
888975,1,1,105574,0,8,,
888976,1,1,105575,0,9,,
888977,1,1,105577,0,1,,
888978,1,1,105693,0,1,,
888979,1,1,105737,0,1,,
888980,1,1,105857,0,1,,
888981,1,1,106716,0,3,,
888982,1,1,108079,0,1,,
888983,1,1,108696,1,2,,
888984,1,1,108698,1,2,,
889903,1,2,103665,0,4,,
889904,1,2,105574,0,2,,
889905,1,2,105575,0,5,,
889906,1,2,105577,0,2,,
889907,1,2,105737,0,2,,
889908,1,2,105857,0,6,,
889909,1,2,106716,0,8,,
889910,1,2,108696,1,4,,
889911,1,2,108698,1,4,,
890900,1,3,103520,0,2,,
890901,1,3,103665,0,3,,
890902,1,3,105574,0,12,,
890903,1,3,105575,0,15,,
890904,1,3,105577,0,8,,
890905,1,3,105693,0,2,,
890906,1,3,105737,0,4,,
890907,1,3,105857,0,21,,
890908,1,3,106716,0,5,,
890909,1,3,108696,1,3,,
890910,1,3,108698,1,3,,
892039,1,4,103520,0,3,,
892040,1,4,103665,0,3,,
892041,1,4,105574,0,9,,
892042,1,4,105575,0,6,,
892043,1,4,105577,0,2,,
892044,1,4,105737,0,1,,
892045,1,4,106716,0,2,,
892046,1,4,108698,1,2,,
892984,1,5,103520,0,3,,
892985,1,5,103665,0,5,,
892986,1,5,105574,0,14,,
892987,1,5,105575,0,10,,
892988,1,5,105577,0,10,,
892989,1,5,105693,0,1,,
892990,1,5,105737,0,3,,
892991,1,5,105857,0,3,,
892992,1,5,106716,0,4,,
892993,1,5,108698,1,2,,
893968,1,6,103520,0,1,,
893969,1,6,103665,0,8,,
893970,1,6,105575,0,14,,
893971,1,6,105577,0,1,,
893972,1,6,105737,0,1,,
893973,1,6,105857,0,14,,
893974,1,6,106716,0,9,,
893975,1,6,108696,1,3,,
895004,1,7,103665,0,2,,
895005,1,7,105574,0,9,,
895006,1,7,105575,0,6,,
895007,1,7,105577,0,1,,
895008,1,7,105737,0,3,,
895009,1,7,105857,0,5,,
895010,1,7,106716,0,1,,
895011,1,7,108079,0,1,,
895012,1,7,108696,1,1,,
895013,1,7,108698,1,4,,
896018,1,8,103665,0,6,,
896019,1,8,105574,0,8,,
896020,1,8,105575,0,2,,
896021,1,8,105577,0,2,,
896022,1,8,105693,0,1,,
896023,1,8,105737,0,2,,
896024,1,8,105857,0,17,,
896025,1,8,106716,0,5,,
896026,1,8,108698,1,1,,
897140,1,9,103501,0,3,,
897141,1,9,103665,0,7,,
897142,1,9,105693,0,3,,
897143,1,9,105857,0,1,,
897144,1,9,106716,0,14,,
897145,1,9,108079,0,3,,
897146,1,9,108696,1,11,,
898015,1,9,1083518,0,1,,
898059,1,10,103501,0,4,,
898060,1,10,105576,0,2,,
898061,1,10,106716,0,8,,
898062,1,10,108696,1,3,,
898630,1,11,103501,0,5,,
898631,1,11,105576,0,1,,
898632,1,11,105693,0,1,,
898633,1,11,106716,0,10,,
898634,1,11,108696,1,1,,
898635,1,11,108698,1,4,,
899484,1,12,103501,0,3,,
899485,1,12,103520,0,2,,
899486,1,12,105576,0,11,,
899487,1,12,105857,0,7,,
899488,1,12,106716,0,8,,
899489,1,12,108696,1,2,,
900112,1,13,103501,0,3,,
900113,1,13,103520,0,2,,
900114,1,13,105576,0,3,,
900115,1,13,106716,0,4,,
900116,1,13,108079,0,3,,
900117,1,13,108696,1,4,,
900709,1,14,103501,0,12,,
900710,1,14,103520,0,1,,
900711,1,14,105576,0,3,,
900712,1,14,105857,0,6,,
900713,1,14,106716,0,15,,
900714,1,14,108079,0,4,,
900715,1,14,108696,1,2,,
901361,1,15,103501,0,5,,
901362,1,15,103520,0,1,,
901363,1,15,105576,0,11,,
901364,1,15,105857,0,1,,
901365,1,15,106716,0,9,,
901366,1,15,108696,1,2,,
901999,1,15,1083518,0,1,,
902029,1,16,103501,0,7,,
902030,1,16,105576,0,15,,
902031,1,16,105693,0,4,,
902032,1,16,105857,0,4,,
902033,1,16,106716,0,2,,
902034,1,16,108079,0,1,,
902035,1,16,108696,1,2,,
902696,1,16,1083518,0,3,,
902730,1,17,103501,0,3,,
902731,1,17,103520,0,2,,
902732,1,17,105576,0,6,,
902733,1,17,105857,0,4,,
902734,1,17,106716,0,2,,
902735,1,17,108079,0,1,,
902736,1,17,108696,1,1,,
903427,1,18,103501,0,1,,
903428,1,18,105576,0,5,,
903429,1,18,105857,0,8,,
903430,1,18,106716,0,3,,
903431,1,18,108696,1,1,,
903432,1,18,108698,1,1,,
904171,1,18,1083518,0,1,,
904206,1,19,103501,0,1,,
904207,1,19,105857,0,1,,
904208,1,19,106716,0,8,,
904209,1,19,108079,0,2,,
904210,1,19,108696,1,2,,
904211,1,19,108698,1,1,,
904702,1,19,1083518,0,1,,
904724,1,23,103520,0,1,,
904725,1,23,103665,0,3,,
904726,1,23,105574,0,1,,
904727,1,23,105575,0,9,,
904728,1,23,105737,0,1,,
904729,1,23,105857,0,4,,
904730,1,23,108698,1,1,,
905557,1,24,103520,0,3,,
905558,1,24,103665,0,7,,
905559,1,24,105575,0,7,,
905560,1,24,105577,0,1,,
905561,1,24,105693,0,6,,
905562,1,24,105737,0,8,,
905563,1,24,105857,0,3,,
905564,1,24,106716,0,8,,
905565,1,24,108696,1,7,,
905566,1,24,108698,1,2,,
906596,1,25,105574,0,3,,
906597,1,25,105575,0,3,,
906598,1,25,105577,0,1,,
906599,1,25,105693,0,1,,
906600,1,25,105737,0,6,,
906601,1,25,105857,0,1,,
907365,1,26,105574,0,3,,
907366,1,26,105575,0,5,,
907367,1,26,105693,0,1,,
907368,1,26,105737,0,2,,
907369,1,26,105857,0,2,,
907370,1,26,106716,0,3,,
908074,1,27,103665,0,2,,
908075,1,27,105574,0,2,,
908076,1,27,105577,0,1,,
908077,1,27,105693,0,3,,
908078,1,27,105737,0,3,,
908079,1,27,105857,0,1,,
908080,1,27,106716,0,1,,
908936,1,28,105576,0,1,,
908937,1,28,105693,0,3,,
908938,1,28,106716,0,2,,
909633,1,30,103501,0,8,,
909634,1,30,105576,0,2,,
909635,1,30,105693,0,1,,
909636,1,30,105857,0,2,,
909637,1,30,106716,0,1,,
909638,1,30,108696,1,2,,
910172,1,30,1083518,0,1,,
910198,1,31,103501,0,1,,
910199,1,31,105576,0,2,,
910200,1,31,106716,0,7,,
910201,1,31,108079,0,2,,
910202,1,31,108698,1,1,,
910953,1,32,103501,0,2,,
910954,1,32,105576,0,2,,
910955,1,32,105693,0,2,,
910956,1,32,105857,0,1,,
911429,1,32,1083518,0,1,,
911453,1,33,103501,0,4,,
911454,1,33,103520,0,1,,
911455,1,33,105576,0,7,,
911456,1,33,105693,0,1,,
911457,1,33,105857,0,1,,
911458,1,33,106716,0,4,,
912090,1,33,1083518,0,1,,
912121,1,34,103501,0,1,,
912122,1,34,103520,0,2,,
912123,1,34,103665,0,2,,
912124,1,34,105576,0,4,,
912125,1,34,106716,0,5,,
912126,1,34,108079,0,4,,
912127,1,34,108696,1,5,,
912922,1,35,105576,0,1,,
912923,1,35,105857,0,1,,
913419,1,37,103665,0,3,,
913420,1,37,105574,0,9,,
913421,1,37,105575,0,18,,
913422,1,37,105577,0,6,,
913423,1,37,105693,0,1,,
913424,1,37,105737,0,1,,
913425,1,37,105857,0,6,,
913426,1,37,108698,1,1,,
914391,1,38,103520,0,6,,
914392,1,38,103665,0,9,,
914393,1,38,105574,0,2,,
914394,1,38,105575,0,16,,
914395,1,38,105577,0,17,,
914396,1,38,105693,0,2,,
914397,1,38,105737,0,1,,
914398,1,38,105857,0,22,,
915303,1,39,103501,0,2,,
915304,1,39,103520,0,5,,
915305,1,39,103665,0,2,,
915306,1,39,105576,0,2,,
915307,1,39,105693,0,2,,
915308,1,39,105857,0,4,,
915309,1,39,106716,0,6,,
915310,1,39,108079,0,2,,
915311,1,39,108698,1,1,,
916147,1,40,103501,0,6,,
916148,1,40,103520,0,1,,
916149,1,40,105576,0,5,,
916150,1,40,105693,0,1,,
916151,1,40,105857,0,5,,
916152,1,40,106716,0,2,,
916153,1,40,108079,0,2,,
916154,1,40,108696,1,1,,
916778,1,41,105574,0,2,,
916779,1,41,105575,0,8,,
916780,1,41,105577,0,8,,
916781,1,41,105693,0,2,,
916782,1,41,106716,0,2,,
916783,1,41,108079,0,1,,
917547,1,43,103501,0,3,,
917548,1,43,105576,0,1,,
917549,1,43,105693,0,1,,
917550,1,43,105857,0,2,,
917551,1,43,106716,0,7,,
917552,1,43,108696,1,1,,
918106,1,43,1083518,0,1,,
918134,1,44,103520,0,4,,
918135,1,44,103665,0,8,,
918136,1,44,105574,0,9,,
918137,1,44,105575,0,7,,
918138,1,44,105577,0,1,,
918139,1,44,105737,0,6,,
918140,1,44,105857,0,28,,
918141,1,44,106716,0,5,,
918142,1,44,108696,1,2,,
918143,1,44,108698,1,5,,
919329,1,45,103520,0,1,,
919330,1,45,103665,0,4,,
919331,1,45,105574,0,21,,
919332,1,45,105575,0,11,,
919333,1,45,105577,0,3,,
919334,1,45,105693,0,1,,
919335,1,45,105737,0,3,,
919336,1,45,105857,0,16,,
919337,1,45,108696,1,7,,
919338,1,45,108698,1,3,,
920515,1,46,103520,0,3,,
920516,1,46,103665,0,12,,
920517,1,46,105574,0,7,,
920518,1,46,105575,0,35,,
920519,1,46,105577,0,6,,
920520,1,46,105693,0,4,,
920521,1,46,105737,0,1,,
920522,1,46,105857,0,7,,
920523,1,46,106716,0,11,,
920524,1,46,108079,0,3,,
920525,1,46,108696,1,14,,
920526,1,46,108698,1,2,,
921649,1,47,103520,0,10,,
921650,1,47,103665,0,2,,
921651,1,47,105574,0,12,,
921652,1,47,105575,0,32,,
921653,1,47,105577,0,2,,
921654,1,47,105693,0,5,,
921655,1,47,105737,0,7,,
921656,1,47,105857,0,21,,
921657,1,47,106716,0,11,,
921658,1,47,108079,0,2,,
921659,1,47,108696,1,9,,
921660,1,47,108698,1,10,,
922833,1,48,103520,0,1,,
922834,1,48,103665,0,4,,
922835,1,48,105574,0,9,,
922836,1,48,105575,0,15,,
922837,1,48,105577,0,3,,
922838,1,48,105737,0,2,,
922839,1,48,105857,0,1,,
922840,1,48,106716,0,6,,
922841,1,48,108696,1,6,,
923917,1,49,103520,0,2,,
923918,1,49,103665,0,6,,
923919,1,49,105574,0,13,,
923920,1,49,105575,0,3,,
923921,1,49,105737,0,4,,
923922,1,49,105857,0,7,,
923923,1,49,106716,0,2,,
923924,1,49,108696,1,3,,
923925,1,49,108698,1,2,,
924945,1,50,103520,0,5,,
924946,1,50,103665,0,6,,
924947,1,50,105574,0,12,,
924948,1,50,105575,0,23,,
924949,1,50,105577,0,2,,
924950,1,50,105693,0,1,,
924951,1,50,105737,0,8,,
924952,1,50,105857,0,7,,
924953,1,50,106716,0,6,,
924954,1,50,108079,0,5,,
924955,1,50,108696,1,6,,
924956,1,50,108698,1,2,,
926004,1,51,103520,0,2,,
926005,1,51,103665,0,1,,
926006,1,51,105574,0,20,,
926007,1,51,105575,0,5,,
926008,1,51,105577,0,5,,
926009,1,51,105693,0,5,,
926010,1,51,105737,0,35,,
926011,1,51,105857,0,4,,
926012,1,51,106716,0,3,,
926013,1,51,108696,1,1,,
927032,1,54,103501,0,3,,
927033,1,54,105576,0,10,,
927034,1,54,106716,0,1,,
927535,1,54,1083518,0,2,,
927561,1,1,103520,0,3,,
927562,1,1,103665,0,7,,
927563,1,1,105574,0,3,,
927564,1,1,105575,0,4,,
927565,1,1,105577,0,1,,
927566,1,1,105737,0,2,,
927567,1,1,105857,0,6,,
927568,1,1,106716,0,1,,
927569,1,1,108079,0,1,,
927570,1,1,108696,1,1,,
927571,1,1,108698,1,2,,
928539,1,2,103665,0,17,,
928540,1,2,105574,0,4,,
928541,1,2,105575,0,2,,
928542,1,2,105577,0,6,,
928543,1,2,105737,0,5,,
928544,1,2,105857,0,11,,
928545,1,2,106716,0,3,,
928546,1,2,108696,1,1,,
928547,1,2,108698,1,10,,
929606,1,3,103520,0,2,,
929607,1,3,103665,0,13,,
929608,1,3,105574,0,18,,
929609,1,3,105575,0,13,,
929610,1,3,105577,0,5,,
929611,1,3,105693,0,2,,
929612,1,3,105737,0,8,,
929613,1,3,105857,0,24,,
929614,1,3,106716,0,6,,
929615,1,3,108079,0,1,,
929616,1,3,108696,1,1,,
929617,1,3,108698,1,6,,
930819,1,4,103520,0,3,,
930820,1,4,103665,0,12,,
930821,1,4,105574,0,8,,
930822,1,4,105575,0,18,,
930823,1,4,105577,0,2,,
930824,1,4,105693,0,1,,
930825,1,4,105737,0,1,,
930826,1,4,105857,0,5,,
930827,1,4,106716,0,2,,
930828,1,4,108696,1,2,,
930829,1,4,108698,1,5,,
931872,1,5,103665,0,10,,
931873,1,5,105574,0,11,,
931874,1,5,105575,0,14,,
931875,1,5,105577,0,12,,
931876,1,5,106716,0,4,,
931877,1,5,108696,1,7,,
932886,1,6,103520,0,3,,
932887,1,6,103665,0,3,,
932888,1,6,105575,0,14,,
932889,1,6,105737,0,3,,
932890,1,6,105857,0,10,,
932891,1,6,106716,0,8,,
932892,1,6,108079,0,1,,
932893,1,6,108696,1,8,,
933976,1,7,103665,0,6,,
933977,1,7,105574,0,15,,
933978,1,7,105575,0,7,,
933979,1,7,105577,0,1,,
933980,1,7,105737,0,1,,
933981,1,7,105857,0,11,,
933982,1,7,106716,0,2,,
933983,1,7,108696,1,2,,
933984,1,7,108698,1,2,,
935012,1,8,103520,0,6,,
935013,1,8,103665,0,9,,
935014,1,8,105574,0,6,,
935015,1,8,105575,0,15,,
935016,1,8,105577,0,2,,
935017,1,8,105693,0,3,,
935018,1,8,105737,0,2,,
935019,1,8,105857,0,12,,
935020,1,8,106716,0,3,,
935021,1,8,108696,1,3,,
935022,1,8,108698,1,3,,
936178,1,9,103501,0,6,,
936179,1,9,103665,0,1,,
936180,1,9,105576,0,2,,
936181,1,9,105857,0,5,,
936182,1,9,106716,0,12,,
936183,1,9,108696,1,11,,
937097,1,10,103501,0,2,,
937098,1,10,105576,0,4,,
937099,1,10,106716,0,9,,
937100,1,10,108079,0,7,,
937101,1,10,108696,1,4,,
937679,1,11,103520,0,5,,
937680,1,11,105576,0,10,,
937681,1,11,106716,0,1,,
937682,1,11,108079,0,1,,
937683,1,11,108698,1,1,,
938535,1,12,103501,0,7,,
938536,1,12,103520,0,3,,
938537,1,12,105576,0,6,,
938538,1,12,106716,0,9,,
938539,1,12,108696,1,1,,
939158,1,13,103501,0,1,,
939159,1,13,103520,0,2,,
939160,1,13,105576,0,7,,
939161,1,13,106716,0,3,,
939162,1,13,108079,0,1,,
939163,1,13,108696,1,5,,
939721,1,14,103501,0,6,,
939722,1,14,103520,0,2,,
939723,1,14,105576,0,9,,
939724,1,14,105857,0,4,,
939725,1,14,106716,0,6,,
939726,1,14,108696,1,1,,
940370,1,15,103501,0,4,,
940371,1,15,103520,0,1,,
940372,1,15,105576,0,7,,
940373,1,15,106716,0,4,,
940374,1,15,108079,0,2,,
940988,1,15,1083518,0,2,,
941012,1,16,103501,0,5,,
941013,1,16,105576,0,12,,
941014,1,16,105693,0,1,,
941015,1,16,105857,0,3,,
941016,1,16,106716,0,3,,
941017,1,16,108079,0,2,,
941018,1,16,108696,1,1,,
941667,1,16,1083518,0,2,,
941699,1,17,103501,0,2,,
941700,1,17,103520,0,1,,
941701,1,17,105576,0,10,,
941702,1,17,105857,0,8,,
941703,1,17,106716,0,2,,
941704,1,17,108696,1,1,,
942374,1,17,1083518,0,2,,
942404,1,18,103501,0,4,,
942405,1,18,103665,0,2,,
942406,1,18,105576,0,7,,
942407,1,18,105857,0,6,,
942408,1,18,106716,0,1,,
942409,1,18,108696,1,1,,
942410,1,18,108698,1,1,,
943158,1,19,105576,0,3,,
943159,1,19,105857,0,1,,
943160,1,19,106716,0,1,,
943161,1,19,108079,0,2,,
943162,1,19,108696,1,2,,
943163,1,19,108698,1,1,,
943773,1,23,103520,0,4,,
943774,1,23,103665,0,1,,
943775,1,23,105574,0,2,,
943776,1,23,105575,0,7,,
943777,1,23,105577,0,1,,
943778,1,23,105857,0,5,,
943779,1,23,108698,1,1,,
944617,1,24,103520,0,10,,
944618,1,24,103665,0,9,,
944619,1,24,105574,0,3,,
944620,1,24,105575,0,15,,
944621,1,24,105693,0,2,,
944622,1,24,105737,0,18,,
944623,1,24,105857,0,3,,
944624,1,24,106716,0,7,,
944625,1,24,108696,1,3,,
944626,1,24,108698,1,2,,
945693,1,25,103665,0,1,,
945694,1,25,105574,0,4,,
945695,1,25,105575,0,6,,
