ID,date,store_nbr,item_nbr,perishable,unit_sales,,,,,,,,,,city,type_store,cluster,family
9878,1,7,108698,1,4,,,,,,,,,,Quito,D,8,DELI
9879,1,18,108698,1,4,,,,,,,,,,Quito,B,16,DELI
9880,1,24,108698,1,4,,,,,,,,,,Guayaquil,D,1,DELI
9881,1,49,108698,1,4,,,,,,,,,,Quito,A,11,DELI
9882,1,4,108698,1,4,,,,,,,,,,Quito,D,9,DELI
9883,1,8,108698,1,4,,,,,,,,,,Quito,D,8,DELI
9884,1,6,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9885,1,50,108698,1,4,,,,,,,,,,Ambato,A,14,DELI
9886,1,18,108698,1,4,,,,,,,,,,Quito,B,16,DELI
9887,1,49,108698,1,4,,,,,,,,,,Quito,A,11,DELI
9888,1,5,108698,1,4,,,,,,,,,,Santo Domingo,D,4,DELI
9889,1,49,108698,1,4,,,,,,,,,,Quito,A,11,DELI
9890,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9891,1,9,108698,1,4,,,,,,,,,,Quito,B,6,DELI
9892,1,18,108698,1,4,,,,,,,,,,Quito,B,16,DELI
9893,1,2,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9894,1,8,108698,1,4,,,,,,,,,,Quito,D,8,DELI
9895,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9896,1,45,108698,1,4,,,,,,,,,,Quito,A,11,DELI
9897,1,39,108698,1,4,,,,,,,,,,Cuenca,B,6,DELI
9898,1,46,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9899,1,23,108698,1,4,,,,,,,,,,Ambato,D,9,DELI
9900,1,47,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9901,1,2,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9902,1,3,108698,1,4,,,,,,,,,,Quito,D,8,DELI
9903,1,24,108698,1,4,,,,,,,,,,Guayaquil,D,1,DELI
9904,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9905,1,45,108698,1,4,,,,,,,,,,Quito,A,11,DELI
9906,1,46,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9907,1,2,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9908,1,51,108698,1,4,,,,,,,,,,Guayaquil,A,17,DELI
9909,1,19,108698,1,4,,,,,,,,,,Guaranda,C,15,DELI
9910,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9911,1,39,108698,1,4,,,,,,,,,,Cuenca,B,6,DELI
9912,1,51,108698,1,4,,,,,,,,,,Guayaquil,A,17,DELI
9913,1,2,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9914,1,46,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9915,1,9,108698,1,4,,,,,,,,,,Quito,B,6,DELI
9916,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9917,1,46,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9918,1,47,108698,1,4,,,,,,,,,,Quito,A,14,DELI
9919,1,50,108698,1,4,,,,,,,,,,Ambato,A,14,DELI
9920,1,2,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9921,1,7,108698,1,4,,,,,,,,,,Quito,D,8,DELI
9922,1,11,108698,1,4,,,,,,,,,,Cayambe,B,6,DELI
9923,1,37,108698,1,4,,,,,,,,,,Cuenca,D,2,DELI
9924,1,1,108698,1,4,,,,,,,,,,Quito,D,13,DELI
9925,1,23,108698,1,4,,,,,,,,,,Ambato,D,9,DELI
9926,1,31,108698,1,4,,,,,,,,,,Babahoyo,B,10,DELI
9927,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
9928,1,24,108698,1,3,,,,,,,,,,Guayaquil,D,1,DELI
9929,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9930,1,2,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9931,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9932,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
9933,1,31,108698,1,3,,,,,,,,,,Babahoyo,B,10,DELI
9934,1,37,108698,1,3,,,,,,,,,,Cuenca,D,2,DELI
9935,1,44,108698,1,3,,,,,,,,,,Quito,A,5,DELI
9936,1,37,108698,1,3,,,,,,,,,,Cuenca,D,2,DELI
9937,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
9938,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
9939,1,37,108698,1,3,,,,,,,,,,Cuenca,D,2,DELI
9940,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9941,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
9942,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
9943,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9944,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9945,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9946,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9947,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9948,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9949,1,24,108698,1,3,,,,,,,,,,Guayaquil,D,1,DELI
9950,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9951,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9952,1,2,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9953,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
9954,1,44,108698,1,3,,,,,,,,,,Quito,A,5,DELI
9955,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9956,1,2,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9957,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
9958,1,19,108698,1,3,,,,,,,,,,Guaranda,C,15,DELI
9959,1,46,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9960,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9961,1,4,108698,1,3,,,,,,,,,,Quito,D,9,DELI
9962,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9963,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9964,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9965,1,31,108698,1,3,,,,,,,,,,Babahoyo,B,10,DELI
9966,1,50,108698,1,3,,,,,,,,,,Ambato,A,14,DELI
9967,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9968,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
9969,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
9970,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9971,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
9972,1,18,108698,1,3,,,,,,,,,,Quito,B,16,DELI
9973,1,4,108698,1,3,,,,,,,,,,Quito,D,9,DELI
9974,1,8,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9975,1,37,108698,1,3,,,,,,,,,,Cuenca,D,2,DELI
9976,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
9977,1,49,108698,1,3,,,,,,,,,,Quito,A,11,DELI
9978,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9979,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9980,1,18,108698,1,3,,,,,,,,,,Quito,B,16,DELI
9981,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
9982,1,46,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9983,1,47,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9984,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
9985,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9986,1,49,108698,1,3,,,,,,,,,,Quito,A,11,DELI
9987,1,5,108698,1,3,,,,,,,,,,Santo Domingo,D,4,DELI
9988,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
9989,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
9990,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
9991,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
9992,1,28,108698,1,3,,,,,,,,,,Guayaquil,E,10,DELI
9993,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
9994,1,1,108698,1,3,,,,,,,,,,Quito,D,13,DELI
9995,1,3,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9996,1,5,108698,1,3,,,,,,,,,,Santo Domingo,D,4,DELI
9997,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
9998,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
9999,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
10000,1,18,108698,1,3,,,,,,,,,,Quito,B,16,DELI
10001,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
10002,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
10003,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
10004,1,11,108698,1,3,,,,,,,,,,Cayambe,B,6,DELI
10005,1,23,108698,1,3,,,,,,,,,,Ambato,D,9,DELI
10006,1,39,108698,1,3,,,,,,,,,,Cuenca,B,6,DELI
10007,1,3,108698,1,3,,,,,,,,,,Quito,D,8,DELI
10008,1,45,108698,1,3,,,,,,,,,,Quito,A,11,DELI
10009,1,8,108698,1,3,,,,,,,,,,Quito,D,8,DELI
10010,1,46,108698,1,3,,,,,,,,,,Quito,A,14,DELI
10011,1,49,108698,1,3,,,,,,,,,,Quito,A,11,DELI
10012,1,50,108698,1,3,,,,,,,,,,Ambato,A,14,DELI
10013,1,9,108698,1,3,,,,,,,,,,Quito,B,6,DELI
10014,1,48,108698,1,3,,,,,,,,,,Quito,A,14,DELI
10015,1,51,108698,1,3,,,,,,,,,,Guayaquil,A,17,DELI
10016,1,7,108698,1,3,,,,,,,,,,Quito,D,8,DELI
10017,1,28,108698,1,3,,,,,,,,,,Guayaquil,E,10,DELI
10018,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10019,1,48,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10020,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10021,1,50,108698,1,2,,,,,,,,,,Ambato,A,14,DELI
10022,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10023,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10024,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10025,1,39,108698,1,2,,,,,,,,,,Cuenca,B,6,DELI
10026,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10027,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10028,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10029,1,39,108698,1,2,,,,,,,,,,Cuenca,B,6,DELI
10030,1,2,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10031,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10032,1,11,108698,1,2,,,,,,,,,,Cayambe,B,6,DELI
10033,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10034,1,2,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10035,1,4,108698,1,2,,,,,,,,,,Quito,D,9,DELI
10036,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10037,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10038,1,51,108698,1,2,,,,,,,,,,Guayaquil,A,17,DELI
10039,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10040,1,3,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10041,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10042,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10043,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10044,1,45,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10045,1,47,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10046,1,4,108698,1,2,,,,,,,,,,Quito,D,9,DELI
10047,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10048,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10049,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10050,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10051,1,50,108698,1,2,,,,,,,,,,Ambato,A,14,DELI
10052,1,23,108698,1,2,,,,,,,,,,Ambato,D,9,DELI
10053,1,28,108698,1,2,,,,,,,,,,Guayaquil,E,10,DELI
10054,1,48,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10055,1,5,108698,1,2,,,,,,,,,,Santo Domingo,D,4,DELI
10056,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10057,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10058,1,28,108698,1,2,,,,,,,,,,Guayaquil,E,10,DELI
10059,1,50,108698,1,2,,,,,,,,,,Ambato,A,14,DELI
10060,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10061,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10062,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10063,1,51,108698,1,2,,,,,,,,,,Guayaquil,A,17,DELI
10064,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10065,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10066,1,28,108698,1,2,,,,,,,,,,Guayaquil,E,10,DELI
10067,1,11,108698,1,2,,,,,,,,,,Cayambe,B,6,DELI
10068,1,8,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10069,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10070,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10071,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10072,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10073,1,37,108698,1,2,,,,,,,,,,Cuenca,D,2,DELI
10074,1,48,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10075,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10076,1,2,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10077,1,5,108698,1,2,,,,,,,,,,Santo Domingo,D,4,DELI
10078,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10079,1,11,108698,1,2,,,,,,,,,,Cayambe,B,6,DELI
10080,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10081,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10082,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10083,1,37,108698,1,2,,,,,,,,,,Cuenca,D,2,DELI
10084,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10085,1,50,108698,1,2,,,,,,,,,,Ambato,A,14,DELI
10086,1,51,108698,1,2,,,,,,,,,,Guayaquil,A,17,DELI
10087,1,3,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10088,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10089,1,19,108698,1,2,,,,,,,,,,Guaranda,C,15,DELI
10090,1,28,108698,1,2,,,,,,,,,,Guayaquil,E,10,DELI
10091,1,48,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10092,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10093,1,2,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10094,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10095,1,18,108698,1,2,,,,,,,,,,Quito,B,16,DELI
10096,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10097,1,37,108698,1,2,,,,,,,,,,Cuenca,D,2,DELI
10098,1,48,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10099,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10100,1,4,108698,1,2,,,,,,,,,,Quito,D,9,DELI
10101,1,5,108698,1,2,,,,,,,,,,Santo Domingo,D,4,DELI
10102,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10103,1,46,108698,1,2,,,,,,,,,,Quito,A,14,DELI
10104,1,49,108698,1,2,,,,,,,,,,Quito,A,11,DELI
10105,1,50,108698,1,2,,,,,,,,,,Ambato,A,14,DELI
10106,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10107,1,7,108698,1,2,,,,,,,,,,Quito,D,8,DELI
10108,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10109,1,39,108698,1,2,,,,,,,,,,Cuenca,B,6,DELI
10110,1,19,108698,1,2,,,,,,,,,,Guaranda,C,15,DELI
10111,1,23,108698,1,2,,,,,,,,,,Ambato,D,9,DELI
10112,1,31,108698,1,2,,,,,,,,,,Babahoyo,B,10,DELI
10113,1,39,108698,1,2,,,,,,,,,,Cuenca,B,6,DELI
10114,1,1,108698,1,2,,,,,,,,,,Quito,D,13,DELI
10115,1,9,108698,1,2,,,,,,,,,,Quito,B,6,DELI
10116,1,11,108698,1,2,,,,,,,,,,Cayambe,B,6,DELI
10117,1,19,108698,1,2,,,,,,,,,,Guaranda,C,15,DELI
10118,1,24,108698,1,2,,,,,,,,,,Guayaquil,D,1,DELI
10119,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10120,1,28,108698,1,1,,,,,,,,,,Guayaquil,E,10,DELI
10121,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10122,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10123,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10124,1,9,108698,1,1,,,,,,,,,,Quito,B,6,DELI
10125,1,1,108698,1,1,,,,,,,,,,Quito,D,13,DELI
10126,1,11,108698,1,1,,,,,,,,,,Cayambe,B,6,DELI
10127,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10128,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10129,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10130,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10131,1,28,108698,1,1,,,,,,,,,,Guayaquil,E,10,DELI
10132,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10133,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10134,1,28,108698,1,1,,,,,,,,,,Guayaquil,E,10,DELI
10135,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10136,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10137,1,1,108698,1,1,,,,,,,,,,Quito,D,13,DELI
10138,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10139,1,6,108698,1,1,,,,,,,,,,Quito,D,13,DELI
10140,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10141,1,18,108698,1,1,,,,,,,,,,Quito,B,16,DELI
10142,1,9,108698,1,1,,,,,,,,,,Quito,B,6,DELI
10143,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10144,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10145,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10146,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10147,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10148,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10149,1,50,108698,1,1,,,,,,,,,,Ambato,A,14,DELI
10150,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10151,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10152,1,18,108698,1,1,,,,,,,,,,Quito,B,16,DELI
10153,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10154,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10155,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10156,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10157,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10158,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10159,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10160,1,8,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10161,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10162,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10163,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10164,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10165,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10166,1,9,108698,1,1,,,,,,,,,,Quito,B,6,DELI
10167,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10168,1,4,108698,1,1,,,,,,,,,,Quito,D,9,DELI
10169,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10170,1,9,108698,1,1,,,,,,,,,,Quito,B,6,DELI
10171,1,49,108698,1,1,,,,,,,,,,Quito,A,11,DELI
10172,1,50,108698,1,1,,,,,,,,,,Ambato,A,14,DELI
10173,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10174,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10175,1,11,108698,1,1,,,,,,,,,,Cayambe,B,6,DELI
10176,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10177,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10178,1,48,108698,1,1,,,,,,,,,,Quito,A,14,DELI
10179,1,50,108698,1,1,,,,,,,,,,Ambato,A,14,DELI
10180,1,18,108698,1,1,,,,,,,,,,Quito,B,16,DELI
10181,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10182,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10183,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10184,1,50,108698,1,1,,,,,,,,,,Ambato,A,14,DELI
10185,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10186,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10187,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10188,1,1,108698,1,1,,,,,,,,,,Quito,D,13,DELI
10189,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10190,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10191,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10192,1,49,108698,1,1,,,,,,,,,,Quito,A,11,DELI
10193,1,8,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10194,1,9,108698,1,1,,,,,,,,,,Quito,B,6,DELI
10195,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10196,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10197,1,8,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10198,1,18,108698,1,1,,,,,,,,,,Quito,B,16,DELI
10199,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10200,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10201,1,31,108698,1,1,,,,,,,,,,Babahoyo,B,10,DELI
10202,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10203,1,39,108698,1,1,,,,,,,,,,Cuenca,B,6,DELI
10204,1,11,108698,1,1,,,,,,,,,,Cayambe,B,6,DELI
10205,1,18,108698,1,1,,,,,,,,,,Quito,B,16,DELI
10206,1,19,108698,1,1,,,,,,,,,,Guaranda,C,15,DELI
10207,1,23,108698,1,1,,,,,,,,,,Ambato,D,9,DELI
10208,1,51,108698,1,1,,,,,,,,,,Guayaquil,A,17,DELI
10209,1,3,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10210,1,5,108698,1,1,,,,,,,,,,Santo Domingo,D,4,DELI
10211,1,7,108698,1,1,,,,,,,,,,Quito,D,8,DELI
10212,1,24,108698,1,1,,,,,,,,,,Guayaquil,D,1,DELI
10213,1,37,108698,1,1,,,,,,,,,,Cuenca,D,2,DELI
10214,1,46,108701,1,63,,,,,,,,,,Quito,A,14,DELI
10215,1,48,108701,1,52,,,,,,,,,,Quito,A,14,DELI
10216,1,48,108701,1,51,,,,,,,,,,Quito,A,14,DELI
10217,1,48,108701,1,51,,,,,,,,,,Quito,A,14,DELI
10218,1,48,108701,1,50,,,,,,,,,,Quito,A,14,DELI
10219,1,48,108701,1,48,,,,,,,,,,Quito,A,14,DELI
10220,1,48,108701,1,42,,,,,,,,,,Quito,A,14,DELI
10221,1,48,108701,1,39,,,,,,,,,,Quito,A,14,DELI
10222,1,46,108701,1,38,,,,,,,,,,Quito,A,14,DELI
10223,1,46,108701,1,37,,,,,,,,,,Quito,A,14,DELI
10224,1,48,108701,1,37,,,,,,,,,,Quito,A,14,DELI
10225,1,46,108701,1,37,,,,,,,,,,Quito,A,14,DELI
10226,1,48,108701,1,35,,,,,,,,,,Quito,A,14,DELI
10227,1,46,108701,1,35,,,,,,,,,,Quito,A,14,DELI
10228,1,46,108701,1,33,,,,,,,,,,Quito,A,14,DELI
10229,1,48,108701,1,32,,,,,,,,,,Quito,A,14,DELI
10230,1,48,108701,1,32,,,,,,,,,,Quito,A,14,DELI
10231,1,46,108701,1,30,,,,,,,,,,Quito,A,14,DELI
10232,1,46,108701,1,30,,,,,,,,,,Quito,A,14,DELI
10233,1,46,108701,1,29,,,,,,,,,,Quito,A,14,DELI
10234,1,48,108701,1,29,,,,,,,,,,Quito,A,14,DELI
10235,1,46,108701,1,28,,,,,,,,,,Quito,A,14,DELI
10236,1,48,108701,1,25,,,,,,,,,,Quito,A,14,DELI
10237,1,48,108701,1,24,,,,,,,,,,Quito,A,14,DELI
10238,1,45,108701,1,24,,,,,,,,,,Quito,A,11,DELI
10239,1,46,108701,1,23,,,,,,,,,,Quito,A,14,DELI
10240,1,48,108701,1,22,,,,,,,,,,Quito,A,14,DELI
10241,1,46,108701,1,22,,,,,,,,,,Quito,A,14,DELI
10242,1,45,108701,1,21,,,,,,,,,,Quito,A,11,DELI
10243,1,45,108701,1,21,,,,,,,,,,Quito,A,11,DELI
10244,1,48,108701,1,21,,,,,,,,,,Quito,A,14,DELI
10245,1,45,108701,1,20,,,,,,,,,,Quito,A,11,DELI
10246,1,48,108701,1,19,,,,,,,,,,Quito,A,14,DELI
10247,1,9,108701,1,19,,,,,,,,,,Quito,B,6,DELI
10248,1,45,108701,1,19,,,,,,,,,,Quito,A,11,DELI
10249,1,48,108701,1,19,,,,,,,,,,Quito,A,14,DELI
10250,1,46,108701,1,19,,,,,,,,,,Quito,A,14,DELI
10251,1,48,108701,1,19,,,,,,,,,,Quito,A,14,DELI
10252,1,45,108701,1,18,,,,,,,,,,Quito,A,11,DELI
10253,1,46,108701,1,18,,,,,,,,,,Quito,A,14,DELI
10254,1,48,108701,1,18,,,,,,,,,,Quito,A,14,DELI
10255,1,46,108701,1,18,,,,,,,,,,Quito,A,14,DELI
10256,1,48,108701,1,18,,,,,,,,,,Quito,A,14,DELI
10257,1,9,108701,1,17,,,,,,,,,,Quito,B,6,DELI
10258,1,9,108701,1,17,,,,,,,,,,Quito,B,6,DELI
10259,1,45,108701,1,17,,,,,,,,,,Quito,A,11,DELI
10260,1,46,108701,1,17,,,,,,,,,,Quito,A,14,DELI
10261,1,11,108701,1,16,,,,,,,,,,Cayambe,B,6,DELI
10262,1,46,108701,1,16,,,,,,,,,,Quito,A,14,DELI
10263,1,46,108701,1,16,,,,,,,,,,Quito,A,14,DELI
10264,1,46,108701,1,16,,,,,,,,,,Quito,A,14,DELI
